sample_index,repo_id,class_key,focal_class,arm,generator,fail_stage,failure_owner,failure_owner_note,failure_artifact,failure_detail,source_run_id,source_run_sample_index
204,41547678,41547678:turin-compiler/src/main/java/me/tomassetti/turin/typesystem/invokablereferencetypeusage.java,InvokableReferenceTypeUsage,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\41547678\TestClasses_41547678_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/027_41547678_9b774e58/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/InvokableReferenceTypeUsage_RBL4_9b774e58Test.java:[134,20] class me.tomassetti.turin.typesystem.InvokableReferenceTypeUsage_RBL4_9b774e58Test is already defined in package me.tomassetti.turin.typesystem - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/027_41547678_9b774e58/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/InvokableReferenceTypeUsage_RBL4_9b774e58Test.java:[156,20] class me.tomassetti.turin.typesystem.InvokableReferenceTypeUsage_RBL4_9b774e58Test.InvokableReferenceTypeUsage_RBL4_9b774e58Test is already defined in class me.tomassetti.turin.typesystem.InvokableReferenceTypeUsage_RBL4_9b774e58Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/027_41547678_9b774e58/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/InvokableReferenceTypeUsage_RBL4_9b774e58Test.java:[160,20] class me.tomassetti.turin.typesystem.InvokableRefe",20260724_022225_resume240,27
205,49384652,49384652:niubi-job-framework/niubi-job-core/src/main/java/com/zuoxiaolong/niubi/job/core/helper/loggerhelper.java,LoggerHelper,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\49384652\TestClasses_49384652_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/095_49384652_5d49c4fe/compiledrepos/49384652/niubi-job-framework/niubi-job-core/src/test/java/com/zuoxiaolong/niubi/job/core/helper/LoggerHelper_RBL4_5d49c4feTest.java:[52,40] incompatible types: java.lang.Class<com.zuoxiaolong.niubi.job.core.helper.LoggerHelper> cannot be converted to java.lang.String - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/095_49384652_5d49c4fe/compiledrepos/49384652/niubi-job-framework/niubi-job-core/src/test/java/com/zuoxiaolong/niubi/job/core/helper/LoggerHelper_RBL4_5d49c4feTest.java:[73,39] incompatible types: java.lang.Class<com.zuoxiaolong.niubi.job.core.helper.LoggerHelper> cannot be converted to java.lang.String",20260724_022225_resume240,95
206,6944525,6944525:d2/src/main/java/com/linkedin/d2/balancer/util/hashing/ringbasedurimapper.java,RingBasedUriMapper,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\154_6944525_077b6da2\compiledrepos\6944525; tasks=:d2:test,:d2:jacocoTestReport; The following task errors were encountered during the Gradle build: - buildSrc",20260724_022225_resume240,154
206,6944525,6944525:d2/src/main/java/com/linkedin/d2/balancer/util/hashing/ringbasedurimapper.java,RingBasedUriMapper,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6944525\TestClasses_6944525_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6944525' ---- Processing project: 6944525, module: d2 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6944525_d2 is a Gradle project 6944525_d2 is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation..// Evosuite generation performed corre",20260724_022225_resume240,154
207,46396068,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/manager.java,Manager,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46396068\TestClasses_46396068_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,The following general errors were encountered during the Maven build: - Failed to execute goal on project hbase-manager-0.98: Could not collect dependencies for project com.kakao.hbase:hbase-manager-0.98:jar:1.6.0 - Failed to read artifact descriptor for com.kakao.hbase:hbase-common-0.98:jar:1.6.0 - Caused by: The following artifacts could not be resolved: com.kakao.hbase:hbase-tools-0.98:pom:${version.unified} (absent): Could not transfer artifact com.kakao.hbase:hbase-tools-0.98:pom:${version.unified} from/to cloudera-releases (https://repository.cloudera.com/artifactory/cloudera-repos): ClientProtocolException - Failed to read artifact descriptor for com.kakao.hbase:hbase-common-0.98:jar:tests:1.6.0 - Caused by: The following artifacts could not be resolved: com.kakao.hbase:hbase-tools-0.98:pom:${version.unified} (absent): com.kakao.hbase:hbase-tools-0.98:pom:${version.unified} failed to transfer from https://repository.cloudera.com/artifactory/cloudera-repos during a previous attempt. This failure was cached in the local repository and resolution is not reattempted until the update interval of cloudera-releases has elapsed or updates are forced. Original error: Could not transf,20260724_022225_resume240,67
207,46396068,46396068:hbase0.98/hbase-manager-0.98/src/main/java/com/kakao/hbase/manager/manager.java,Manager,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\46396068\TestClasses_46396068_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '46396068' ---- Processing project: 46396068, module: hbase0.98/hbase-manager-0.98 [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 46396068_hbase0.98/hbase-manager-0.98 is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// An error accored while trying to run the evosuite generation ---- STARTING gp",20260724_022225_resume240,67
208,3847504,3847504:modules/weblounge-common/src/main/java/ch/entwine/weblounge/common/impl/language/localizablecontent.java,LocalizableContent,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\3847504\TestClasses_3847504_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/008_3847504_9f4346c7/compiledrepos/3847504/modules/weblounge-common/src/test/java/ch/entwine/weblounge/common/impl/language/LocalizableContent_RBL4_9f4346c7Test.java:[17,19] ch.entwine.weblounge.common.language.Language is abstract; cannot be instantiated - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/008_3847504_9f4346c7/compiledrepos/3847504/modules/weblounge-common/src/test/java/ch/entwine/weblounge/common/impl/language/LocalizableContent_RBL4_9f4346c7Test.java:[18,18] ch.entwine.weblounge.common.language.Language is abstract; cannot be instantiated",20260724_022225_resume240,8
209,66303306,66303306:web/src/main/java/com/bazaarvoice/emodb/web/scanner/scanuploader.java,ScanUploader,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\66303306\TestClasses_66303306_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '66303306' ---- Processing project: 66303306, module: web [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 66303306_web is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// EvoSuite generation timed out after 240s nable after adding jnr.ffi.util.AnnotationProxy<A> for type Variable A with bounds [in",20260724_022225_resume240,148
210,6293402,6293402:server/src/main/java/com/vaadin/util/currentinstance.java,CurrentInstance,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP",pilot60_resume_20260724_083102,31
210,6293402,6293402:server/src/main/java/com/vaadin/util/currentinstance.java,CurrentInstance,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP",pilot60_resume_20260724_083102,31
212,41547678,41547678:turin-compiler/src/main/java/me/tomassetti/turin/typesystem/primitivetypeusage.java,PrimitiveTypeUsage,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\41547678\TestClasses_41547678_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/028_41547678_d8ff3e11/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/PrimitiveTypeUsage_RBL4_d8ff3e11Test.java:[23,68] no suitable method found for replaceTypeVariables(com.google.common.collect.ImmutableList<java.lang.Object>) - method me.tomassetti.turin.typesystem.TypeUsage.<T>replaceTypeVariables(java.util.Map<java.lang.String,T>) is not applicable - (no instance(s) of type variable(s) E exist so that com.google.common.collect.ImmutableList<E> conforms to java.util.Map<java.lang.String,T>) - method me.tomassetti.turin.typesystem.PrimitiveTypeUsage.<T>replaceTypeVariables(java.util.Map<java.lang.String,T>) is not applicable - (no instance(s) of type variable(s) E exist so that com.google.common.collect.ImmutableList<E> conforms to java.util.Map<java.lang.String,T>) - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/028_41547678_d8ff3e11/compiledrepos/41547678/turin-compiler/src/test/java/me/tomassetti/turin/typesystem/PrimitiveTypeUsage_RBL4_d8ff3e11Test.java:[44,9] cannot find symbol - ",20260724_022225_resume240,28
213,66303306,66303306:event/src/main/java/com/bazaarvoice/emodb/event/core/defaulteventstore.java,DefaultEventStore,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\66303306\TestClasses_66303306_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/149_66303306_cf4261e0/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/core/DefaultEventStore_RBL4_cf4261e0Test.java:[70,32] method withClaimSet in interface com.bazaarvoice.emodb.event.core.ClaimStore cannot be applied to given types; - required: java.lang.String,com.google.common.base.Function<com.bazaarvoice.emodb.event.core.ClaimSet,T> - found: java.lang.Object - reason: cannot infer type-variable(s) T - (actual and formal argument lists differ in length) - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/149_66303306_cf4261e0/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/core/DefaultEventStore_RBL4_cf4261e0Test.java:[71,13] cannot find symbol - symbol: class Function - location: class com.bazaarvoice.emodb.event.core.DefaultEventStore_RBL4_cf4261e0Test - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/149_66303306_cf4261e0/compiledrepos/66303306/event/src/test/java/com/bazaarvoice/emodb/event/core/DefaultEventStore_RBL4_cf4261e0Test.java:[86,39] 'void' type ",20260724_022225_resume240,149
214,74999474,74999474:parsec-clients/src/main/java/com/yahoo/parsec/clients/parsecasyncprogresstimer.java,ParsecAsyncProgressTimer,gpt,gpt-4o-mini-2024-07-18,jacoco_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\74999474\TestClasses_74999474_gpt-4o-mini-2024-07-18_rbl4-zero-shot.gradlefailed,"cwd=D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\166_74999474_9551429b\compiledrepos\74999474; tasks=:parsec-clients:test,:parsec-clients:jacocoTestReport; The following task errors were encountered during the Gradle build: - parsec-clients",20260724_022225_resume240,166
214,74999474,74999474:parsec-clients/src/main/java/com/yahoo/parsec/clients/parsecasyncprogresstimer.java,ParsecAsyncProgressTimer,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\74999474\TestClasses_74999474_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 0 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '74999474' ---- Processing project: 74999474, module: parsec-clients [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 74999474_parsec-clients is a Gradle project 74999474_parsec-clients is a Gradle TestNG module; enabling TestNG execution and PIT TestNG plugin support. ---- STARTING evosuite test type --//loading evosuite generation",20260724_022225_resume240,166
216,45997449,45997449:webrex/src/main/java/com/ebayopensource/webrex/resource/resourceargumentsurn.java,ResourceArgumentsUrn,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\45997449\TestClasses_45997449_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/059_45997449_4484f2f5/compiledrepos/45997449/WebRex/src/test/java/com/ebayopensource/webrex/resource/ResourceArgumentsUrn_RBL4_4484f2f5Test.java:[62,9] cannot find symbol - symbol: method assertNotEquals(int,int) - location: class com.ebayopensource.webrex.resource.ResourceArgumentsUrn_RBL4_4484f2f5Test",20260724_022225_resume240,59
217,77481567,77481567:core/src/main/java/de/voidnode/trading4j/api/failed.java,Failed,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\77481567\TestClasses_77481567_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '77481567' ---- Processing project: 77481567, module: core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 77481567_core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the Failed class --//loading maven execution..// Test classes: -Dtest=de.voidnode",pilot60_resume_20260724_083102,43
217,77481567,77481567:core/src/main/java/de/voidnode/trading4j/api/failed.java,Failed,evosuite,evosuite,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\77481567\TestClasses_77481567_evosuite.mavenfailed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '77481567' ---- Processing project: 77481567, module: core [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 77481567_core is a Maven project ---- STARTING evosuite test typ --//loading evosuite generation..// Evosuite generation performed correctly for the Failed class --//loading maven execution..// Test classes: -Dtest=de.voidnode",pilot60_resume_20260724_083102,43
218,61565876,61565876:injector/src/main/java/ch/jalu/injector/handlers/postconstruct/postconstructmethodinvoker.java,PostConstructMethodInvoker,gpt,gpt-4o-mini-2024-07-18,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\61565876\TestClasses_61565876_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/118_61565876_68accc5a/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/handlers/postconstruct/PostConstructMethodInvoker_RBL4_68accc5aTest.java:[64,20] class ch.jalu.injector.handlers.postconstruct.PostConstructMethodInvoker_RBL4_68accc5aTest is already defined in package ch.jalu.injector.handlers.postconstruct - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/118_61565876_68accc5a/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/handlers/postconstruct/PostConstructMethodInvoker_RBL4_68accc5aTest.java:[77,20] class ch.jalu.injector.handlers.postconstruct.PostConstructMethodInvoker_RBL4_68accc5aTest.PostConstructMethodInvoker_RBL4_68accc5aTest is already defined in class ch.jalu.injector.handlers.postconstruct.PostConstructMethodInvoker_RBL4_68accc5aTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/118_61565876_68accc5a/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/handlers/postconstruct/PostConstructMethodInvoker_RBL4_68accc5aTest.java:[85,20] class ch.jalu.i",20260724_022225_resume240,118
218,61565876,61565876:injector/src/main/java/ch/jalu/injector/handlers/postconstruct/postconstructmethodinvoker.java,PostConstructMethodInvoker,evosuite,evosuite,generated_test_compile_failed,generator_output,Generated test của arm này sai/không tương thích nên compilation=0 và strict metrics=0.,output\61565876\TestClasses_61565876_evosuite.mavenfailed,"The following compilation errors were encountered during the Maven build: - - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/118_61565876_68accc5a/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/handlers/postconstruct/PostConstructMethodInvoker_RBL4_68accc5aTest.java:[64,20] class ch.jalu.injector.handlers.postconstruct.PostConstructMethodInvoker_RBL4_68accc5aTest is already defined in package ch.jalu.injector.handlers.postconstruct - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/118_61565876_68accc5a/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/handlers/postconstruct/PostConstructMethodInvoker_RBL4_68accc5aTest.java:[77,20] class ch.jalu.injector.handlers.postconstruct.PostConstructMethodInvoker_RBL4_68accc5aTest.PostConstructMethodInvoker_RBL4_68accc5aTest is already defined in class ch.jalu.injector.handlers.postconstruct.PostConstructMethodInvoker_RBL4_68accc5aTest - /D:/A_ThucNghiem/scripts_v2/workspaces/20260724_022225_resume240/118_61565876_68accc5a/compiledrepos/61565876/injector/src/test/java/ch/jalu/injector/handlers/postconstruct/PostConstructMethodInvoker_RBL4_68accc5aTest.java:[85,20] class ch.jalu.i",20260724_022225_resume240,118
219,6293402,6293402:server/src/main/java/com/vaadin/server/localeservice.java,LocaleService,gpt,gpt-4o-mini-2024-07-18,maven_verify_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_gpt-4o-mini-2024-07-18_rbl4-zero-shot.mavenfailed,"The following general errors were encountered during the Maven build: - Some problems were encountered while processing the POMs: - [FATAL] Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\124_6293402_e764fd86\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 - @ - The build could not read 1 project -> [Help 1] - - The project (D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\124_6293402_e764fd86\compiledrepos\6293402\server\pom.xml) has 1 error - Non-parseable POM D:\A_ThucNghiem\scripts_v2\workspaces\20260724_022225_resume240\124_6293402_e764fd86\compiledrepos\6293402\server\pom.xml: Duplicated tag: 'build' (position: START_TAG seen ...</pluginManagement>\n </build>\n\n<build>... @316:8) @ line 316, column 8 -> [Help 2] - - To see the full stack trace of the errors, re-run Maven with the -e switch. - Re-run Maven using the -X switch to enable full debug logging. - - For more information about the errors and possible solutions, please read the following articles: - [Help 1] http://cwiki.apache.org/confluence/display/MAVE",20260724_022225_resume240,124
219,6293402,6293402:server/src/main/java/com/vaadin/server/localeservice.java,LocaleService,evosuite,evosuite,agone_runtime_failed,agonetest_harness,AgoneTest/RBL4 runner chưa đo/trích xuất được metric rõ ràng; không quy trực tiếp cho năng lực sinh test.,output\6293402\TestClasses_6293402_evosuite.failed,"Initializing ExecutionManager... Loaded prompts: {'rbl4-zero-shot': [{'role': 'system', 'content': 'You are provided with Java class. Create a test class that fully tests the proposed Java class using the project information for imports. Reply with code only, do not add other text that is not code.'}, {'role': 'user', 'content': 'The project uses {{testing_framework}} and Java {{java_version}} and Java class is:\n<code>\n{{focal_class}}\n</code>'}]} Loaded agents: {'evosuite': {}, 'gpt-4o-mini-2024-07-18': {'temperature': 0, 'top_p': 1, 'max_tokens': 2048, 'frequency_penalty': 0, 'presence_penalty': 0}} Fetching agents list... Fetching prompts list... Starting to generate files At least 1 projects are compatible for evosuite execution! ------------------------------------------------------------------- PROCESSING PROJECT: '6293402' ---- Processing project: 6293402, module: server [RBL4] requested=1.8 selected_jdk=8 java_home=C:\Program Files\Java\jdk1.8.0_172 6293402_server is a Maven project ---- STARTING evosuite test typ unbound prefix: line 2, column 0 ---- STARTING gpt-4o-mini-2024-07-18 test typ Processing test_type: gpt-4o-mini-2024-07-18, technique: rbl4-zero-shot Making AP",20260724_022225_resume240,124
