source_sample,run_mode,source_row_index,project,module,focal_class,test_class,id_focal_class,arm,generator,prompt_technique,fairness_policy,generated_test_file,generated_test_file_exists,failure_markers,baseline_build_status,baseline_build_detail,compilation,branch_coverage_compiled_only,line_coverage_compiled_only,method_coverage_compiled_only,mutation_score_compiled_only,branch_coverage_strict_zero_fill,line_coverage_strict_zero_fill,method_coverage_strict_zero_fill,mutation_score_strict_zero_fill,fail_stage
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,165,38080174,boot-jmx-stats,ValueStats,ValueStatsTest,38080174_ValueStats,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ValueStatsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,165,38080174,boot-jmx-stats,ValueStats,ValueStatsTest,38080174_ValueStats,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_ValueStatsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,166,38080174,cloud-ot,OTAlgorithms,OTAlgorithmsTest,38080174_OTAlgorithms,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_OTAlgorithmsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,166,38080174,cloud-ot,OTAlgorithms,OTAlgorithmsTest,38080174_OTAlgorithms,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_OTAlgorithmsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,167,38080174,cloud-ot,OTAlgorithms,OTAlgorithmsTest,38080174_OTAlgorithms,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_OTAlgorithmsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,167,38080174,cloud-ot,OTAlgorithms,OTAlgorithmsTest,38080174_OTAlgorithms,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_OTAlgorithmsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,168,38080174,cloud-ot,OTAlgorithms,OTAlgorithmsTest,38080174_OTAlgorithms,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_OTAlgorithmsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,168,38080174,cloud-ot,OTAlgorithms,OTAlgorithmsTest,38080174_OTAlgorithms,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_OTAlgorithmsTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,169,38080174,cloud-ot,OTLoadedGraph,OTLoadedGraphTest,38080174_OTLoadedGraph,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_OTLoadedGraphTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,169,38080174,cloud-ot,OTLoadedGraph,OTLoadedGraphTest,38080174_OTLoadedGraph,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_OTLoadedGraphTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,170,38080174,util-common,Check,CheckTest,38080174_Check,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CheckTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,170,38080174,util-common,Check,CheckTest,38080174_Check,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_CheckTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,171,38080174,util-common,Check,CheckTest,38080174_Check,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CheckTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,171,38080174,util-common,Check,CheckTest,38080174_Check,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_CheckTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,172,38080174,util-common,Check,CheckTest,38080174_Check,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CheckTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,172,38080174,util-common,Check,CheckTest,38080174_Check,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_CheckTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,173,38080174,util-common,Check,CheckTest,38080174_Check,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CheckTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,173,38080174,util-common,Check,CheckTest,38080174_Check,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_CheckTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,174,38080174,util-common,Check,CheckTest,38080174_Check,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CheckTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,174,38080174,util-common,Check,CheckTest,38080174_Check,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_CheckTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,175,38080174,core-csp,BinaryChannelSupplier,BinaryChannelSupplierTest,38080174_BinaryChannelSupplier,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_BinaryChannelSupplierTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,175,38080174,core-csp,BinaryChannelSupplier,BinaryChannelSupplierTest,38080174_BinaryChannelSupplier,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_BinaryChannelSupplierTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,176,38080174,core-http,HttpCharset,HttpCharsetTest,38080174_HttpCharset,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_HttpCharsetTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,176,38080174,core-http,HttpCharset,HttpCharsetTest,38080174_HttpCharset,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_HttpCharsetTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,177,38080174,core-http,HttpCharset,HttpCharsetTest,38080174_HttpCharset,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_HttpCharsetTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,177,38080174,core-http,HttpCharset,HttpCharsetTest,38080174_HttpCharset,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_HttpCharsetTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,178,38080174,core-datastream,StreamTransducer,StreamTransducerTest,38080174_StreamTransducer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_StreamTransducerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,178,38080174,core-datastream,StreamTransducer,StreamTransducerTest,38080174_StreamTransducer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_StreamTransducerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,179,38080174,core-datastream,StreamTransducer,StreamTransducerTest,38080174_StreamTransducer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_StreamTransducerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,179,38080174,core-datastream,StreamTransducer,StreamTransducerTest,38080174_StreamTransducer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_StreamTransducerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,180,38080174,core-datastream,StreamTransducer,StreamTransducerTest,38080174_StreamTransducer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_StreamTransducerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,180,38080174,core-datastream,StreamTransducer,StreamTransducerTest,38080174_StreamTransducer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_StreamTransducerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,181,38080174,core-datastream,StreamTransducer,StreamTransducerTest,38080174_StreamTransducer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_StreamTransducerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,181,38080174,core-datastream,StreamTransducer,StreamTransducerTest,38080174_StreamTransducer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_StreamTransducerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,182,38080174,core-datastream,StreamTransducer,StreamTransducerTest,38080174_StreamTransducer,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_StreamTransducerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,182,38080174,core-datastream,StreamTransducer,StreamTransducerTest,38080174_StreamTransducer,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_StreamTransducerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,183,38080174,core-di,OptionalGeneratorModule,OptionalGeneratorModuleTest,38080174_OptionalGeneratorModule,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_OptionalGeneratorModuleTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,183,38080174,core-di,OptionalGeneratorModule,OptionalGeneratorModuleTest,38080174_OptionalGeneratorModule,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_OptionalGeneratorModuleTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,184,38080174,cloud-rpc,RpcStrategyFirstAvailable,RpcStrategyFirstAvailableTest,38080174_RpcStrategyFirstAvailable,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_RpcStrategyFirstAvailableTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,184,38080174,cloud-rpc,RpcStrategyFirstAvailable,RpcStrategyFirstAvailableTest,38080174_RpcStrategyFirstAvailable,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_RpcStrategyFirstAvailableTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,185,38080174,cloud-rpc,RpcStrategyFirstAvailable,RpcStrategyFirstAvailableTest,38080174_RpcStrategyFirstAvailable,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_RpcStrategyFirstAvailableTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,185,38080174,cloud-rpc,RpcStrategyFirstAvailable,RpcStrategyFirstAvailableTest,38080174_RpcStrategyFirstAvailable,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_RpcStrategyFirstAvailableTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,186,38080174,cloud-rpc,RpcStrategyFirstAvailable,RpcStrategyFirstAvailableTest,38080174_RpcStrategyFirstAvailable,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_RpcStrategyFirstAvailableTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,186,38080174,cloud-rpc,RpcStrategyFirstAvailable,RpcStrategyFirstAvailableTest,38080174_RpcStrategyFirstAvailable,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/38080174/response_evosuite_RpcStrategyFirstAvailableTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,187,812511,ssl-proxies,CertificateUtil,CertificateUtilTest,812511_CertificateUtil,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/812511/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_CertificateUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,187,812511,ssl-proxies,CertificateUtil,CertificateUtilTest,812511_CertificateUtil,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/812511/response_evosuite_CertificateUtilTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,188,812511,ssl-proxies,OpenSSLKey,OpenSSLKeyTest,812511_OpenSSLKey,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/812511/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_OpenSSLKeyTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,188,812511,ssl-proxies,OpenSSLKey,OpenSSLKeyTest,812511_OpenSSLKey,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/812511/response_evosuite_OpenSSLKeyTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,189,812511,ssl-proxies,OpenSSLKey,OpenSSLKeyTest,812511_OpenSSLKey,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/812511/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_OpenSSLKeyTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,189,812511,ssl-proxies,OpenSSLKey,OpenSSLKeyTest,812511_OpenSSLKey,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/812511/response_evosuite_OpenSSLKeyTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,190,812511,ssl-proxies,SigningPolicyParser,SigningPolicyParserTest,812511_SigningPolicyParser,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/812511/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_SigningPolicyParserTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,190,812511,ssl-proxies,SigningPolicyParser,SigningPolicyParserTest,812511_SigningPolicyParser,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/812511/response_evosuite_SigningPolicyParserTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,191,812511,ssl-proxies,SigningPolicyParser,SigningPolicyParserTest,812511_SigningPolicyParser,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/812511/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_SigningPolicyParserTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,191,812511,ssl-proxies,SigningPolicyParser,SigningPolicyParserTest,812511_SigningPolicyParser,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/812511/response_evosuite_SigningPolicyParserTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,192,49126308,db-scroll-elastic,ElasticScroll,ElasticScrollTest,49126308_ElasticScroll,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/49126308/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_ElasticScrollTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,192,49126308,db-scroll-elastic,ElasticScroll,ElasticScrollTest,49126308_ElasticScroll,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/49126308/response_evosuite_ElasticScrollTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,193,5093728,core,FeatureContext,FeatureContextTest,5093728_FeatureContext,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/5093728/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_FeatureContextTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,193,5093728,core,FeatureContext,FeatureContextTest,5093728_FeatureContext,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/5093728/response_evosuite_FeatureContextTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,194,5093728,core,AnnotationRetriever,AnnotationRetrieverTest,5093728_AnnotationRetriever,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/5093728/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_AnnotationRetrieverTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,194,5093728,core,AnnotationRetriever,AnnotationRetrieverTest,5093728_AnnotationRetriever,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/5093728/response_evosuite_AnnotationRetrieverTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,195,5093728,core,AnnotationRetriever,AnnotationRetrieverTest,5093728_AnnotationRetriever,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/5093728/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_AnnotationRetrieverTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,195,5093728,core,AnnotationRetriever,AnnotationRetrieverTest,5093728_AnnotationRetriever,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/5093728/response_evosuite_AnnotationRetrieverTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,196,5093728,core,FeatureChecker,FeatureCheckerTest,5093728_FeatureChecker,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/5093728/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_FeatureCheckerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,196,5093728,core,FeatureChecker,FeatureCheckerTest,5093728_FeatureChecker,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/5093728/response_evosuite_FeatureCheckerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,197,5093728,core,FeatureChecker,FeatureCheckerTest,5093728_FeatureChecker,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/5093728/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_FeatureCheckerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,197,5093728,core,FeatureChecker,FeatureCheckerTest,5093728_FeatureChecker,evosuite,evosuite,-,no_repair_no_source_fix_generated_failures_zero_filled,output/5093728/response_evosuite_FeatureCheckerTest.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
D:\balanced_delivery\balanced_bundle_300\output\classes_main.csv,dry_run,198,74458764,session-replacement,RepositoryBackedSession,TestRepositoryBackedSession,74458764_RepositoryBackedSession,gpt,gpt-4o-mini-2024-07-18,rbl4-zero-shot,no_repair_no_source_fix_generated_failures_zero_filled,output/74458764/response_gpt-4o-mini-2024-07-18_rbl4-zero-shot_TestRepositoryBackedSession.java,0,,,,0,,,,,0.0,0.0,0.0,0.0,dry_run_no_agone_execution
